FIPS,County,State,Population Density (people per square kilometer),Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population
48137,Edwards County,Texas,0.374640418144079,1932.0,112.0,308.0,114.0,362.0,475.0,561.0,420.0,667.0,845.0,1030.0,885.0
48139,Ellis County,Texas,69.6713482569525,184826.0,12318.0,36690.0,16025.0,48697.0,46808.0,24288.0,49008.0,88888.0,46930.0,91284.0,93481.0
48141,El Paso County,Texas,319.210918675678,839238.0,60864.0,163555.0,94497.0,231980.0,183167.0,105175.0,224419.0,421999.0,192820.0,413919.0,423582.0
48143,Erath County,Texas,14.7863916643485,42698.0,2418.0,6411.0,8747.0,9893.0,8973.0,6256.0,8829.0,22872.0,10997.0,20829.0,21707.0
48145,Falls County,Texas,8.72565312015485,17297.0,1016.0,2610.0,1463.0,4607.0,4375.0,3226.0,3626.0,8140.0,5531.0,8169.0,9113.0
48147,Fannin County,Texas,14.8119997667493,35514.0,1799.0,5715.0,2830.0,9025.0,9557.0,6588.0,7514.0,16489.0,11511.0,18875.0,16679.0
48149,Fayette County,Texas,10.1888008536552,25346.0,1265.0,3810.0,1743.0,5081.0,6768.0,6679.0,5075.0,9574.0,10697.0,12404.0,12904.0
48151,Fisher County,Texas,1.66776039550199,3830.0,204.0,614.0,265.0,803.0,983.0,961.0,818.0,1497.0,1515.0,1913.0,1897.0
48153,Floyd County,Texas,2.28514741615961,5712.0,373.0,1136.0,474.0,1313.0,1346.0,1070.0,1509.0,2435.0,1768.0,2881.0,2873.0
48155,Foard County,Texas,0.771769618474554,1155.0,50.0,181.0,67.0,213.0,329.0,315.0,231.0,424.0,500.0,538.0,618.0
48157,Fort Bend County,Texas,331.322640165965,811688.0,54046.0,167613.0,67224.0,220187.0,208767.0,93851.0,221659.0,400984.0,189045.0,398648.0,414089.0
48159,Franklin County,Texas,14.4982765765992,10725.0,562.0,1920.0,752.0,2308.0,2816.0,2367.0,2482.0,4311.0,3932.0,5353.0,5396.0
48161,Freestone County,Texas,8.66972990583688,19717.0,1155.0,3317.0,1354.0,4796.0,5099.0,3996.0,4472.0,8628.0,6617.0,10241.0,9512.0
48163,Frio County,Texas,6.60614045210438,20306.0,1284.0,3439.0,2691.0,6515.0,3878.0,2499.0,4723.0,11283.0,4300.0,12003.0,8196.0
48165,Gaines County,Texas,5.22242361946982,21492.0,2255.0,5507.0,2016.0,5593.0,4214.0,1907.0,7762.0,9714.0,4016.0,10899.0,10641.0
48167,Galveston County,Texas,333.273901734218,342139.0,21251.0,61043.0,28857.0,90604.0,89397.0,50987.0,82294.0,163143.0,96702.0,167571.0,173970.0
48169,Garza County,Texas,2.71745374162617,6229.0,265.0,777.0,826.0,2063.0,1579.0,719.0,1042.0,3765.0,1422.0,4082.0,2156.0
48171,Gillespie County,Texas,9.56245383415092,26988.0,1326.0,4001.0,1811.0,4934.0,6806.0,8110.0,5327.0,9530.0,12131.0,13054.0,13873.0
48173,Glasscock County,Texas,0.613325116492367,1409.0,90.0,268.0,119.0,385.0,337.0,210.0,358.0,676.0,375.0,795.0,635.0
48175,Goliad County,Texas,3.41279048081621,7658.0,423.0,1164.0,549.0,1591.0,2099.0,1832.0,1587.0,3069.0,3002.0,3742.0,3865.0
48177,Gonzales County,Texas,7.48071220954013,20837.0,1494.0,4071.0,1800.0,4861.0,5039.0,3572.0,5565.0,9000.0,6272.0,10567.0,10332.0
48179,Gray County,Texas,9.45893450265317,21886.0,1443.0,4099.0,1658.0,5883.0,5272.0,3531.0,5542.0,10204.0,6140.0,11752.0,10097.0
48181,Grayson County,Texas,53.2114786719019,136212.0,8593.0,23640.0,11640.0,32757.0,35400.0,24182.0,32233.0,60849.0,43130.0,66417.0,69726.0
48183,Gregg County,Texas,174.413694850221,123945.0,8613.0,23258.0,11602.0,32056.0,28965.0,19451.0,31871.0,57495.0,34579.0,60364.0,63734.0
48185,Grimes County,Texas,13.5472386054342,28880.0,1649.0,4733.0,2373.0,7281.0,7710.0,5134.0,6382.0,13288.0,9210.0,15757.0,13183.0
48187,Guadalupe County,Texas,84.2158537716774,166847.0,10238.0,31031.0,14759.0,45566.0,41639.0,23614.0,41269.0,82247.0,43331.0,82631.0,84339.0
48189,Hale County,Texas,13.1097483840724,33406.0,2169.0,6780.0,3757.0,8737.0,7359.0,4604.0,8949.0,16237.0,8220.0,17208.0,15890.0
48191,Hall County,Texas,1.34339430139724,2964.0,118.0,538.0,238.0,583.0,776.0,711.0,656.0,1172.0,1136.0,1475.0,1517.0
48193,Hamilton County,Texas,3.81938413002264,8461.0,493.0,1346.0,575.0,1787.0,2114.0,2146.0,1839.0,3247.0,3375.0,4237.0,4228.0
48195,Hansford County,Texas,2.32842538928007,5399.0,415.0,1188.0,495.0,1234.0,1255.0,812.0,1603.0,2355.0,1441.0,2725.0,2655.0
48197,Hardeman County,Texas,2.19514409896517,3933.0,192.0,654.0,301.0,882.0,992.0,912.0,846.0,1663.0,1424.0,1974.0,1953.0
48199,Hardin County,Texas,24.442356156773,57602.0,3580.0,10473.0,4367.0,14493.0,14927.0,9762.0,14053.0,25954.0,17595.0,28365.0,29431.0
48201,Harris County,Texas,1042.13065070773,4713325.0,348188.0,897692.0,434187.0,1429230.0,1089861.0,514167.0,1245880.0,2446660.0,1020785.0,2336350.0,2372893.0
48203,Harrison County,Texas,28.5922768254501,66553.0,4089.0,12497.0,5719.0,15947.0,16694.0,11607.0,16586.0,29500.0,20467.0,32603.0,33881.0
48205,Hartley County,Texas,1.52306832765785,5576.0,316.0,848.0,373.0,1692.0,1486.0,861.0,1164.0,2933.0,1479.0,3313.0,2194.0
48207,Haskell County,Texas,2.48342975529736,5658.0,221.0,735.0,502.0,1492.0,1442.0,1266.0,956.0,2585.0,2117.0,2982.0,2683.0
48209,Hays County,Texas,116.259946397189,230191.0,14036.0,38578.0,36805.0,64648.0,49937.0,26187.0,52614.0,127611.0,49966.0,114318.0,116082.0
48211,Hemphill County,Texas,1.7300949473764,3819.0,256.0,897.0,291.0,915.0,854.0,606.0,1153.0,1618.0,1048.0,1912.0,1919.0
48213,Henderson County,Texas,35.5536059135239,82737.0,4465.0,13137.0,6380.0,18007.0,22214.0,18534.0,17602.0,34212.0,30923.0,40573.0,42249.0
48215,Hidalgo County,Texas,208.766361446875,868707.0,74784.0,204348.0,95389.0,226377.0,169481.0,98328.0,279132.0,418072.0,171503.0,425194.0,442027.0
48217,Hill County,Texas,14.2541107811168,36649.0,2145.0,6335.0,2941.0,8152.0,9392.0,7684.0,8480.0,15407.0,12762.0,18125.0,18411.0
48219,Hockley County,Texas,9.8447590729286,23021.0,1556.0,4356.0,2596.0,5888.0,5172.0,3453.0,5912.0,10903.0,6206.0,11490.0,11565.0
48221,Hood County,Texas,52.2210578344457,61643.0,3351.0,9642.0,3921.0,13053.0,16260.0,15416.0,12993.0,23875.0,24775.0,30119.0,31643.0
48223,Hopkins County,Texas,18.2360166718556,37084.0,2330.0,6631.0,3027.0,8737.0,9472.0,6887.0,8961.0,16295.0,11828.0,18233.0,18830.0
48225,Houston County,Texas,7.19978820283774,22968.0,1136.0,3404.0,1467.0,5600.0,6185.0,5176.0,4540.0,10078.0,8350.0,12241.0,10636.0
48227,Howard County,Texas,15.7164101615326,36664.0,2334.0,5678.0,3515.0,10737.0,9587.0,4813.0,8012.0,19628.0,9024.0,21056.0,15676.0
48229,Hudspeth County,Texas,0.346184876575034,4886.0,266.0,751.0,429.0,1684.0,981.0,775.0,1017.0,2607.0,1262.0,2597.0,2278.0
48231,Hunt County,Texas,42.3401085017567,98594.0,6216.0,17280.0,9733.0,24090.0,25465.0,15810.0,23496.0,46147.0,28951.0,48483.0,50076.0
48233,Hutchinson County,Texas,9.38519121646415,20938.0,1376.0,3931.0,1736.0,5230.0,5084.0,3581.0,5307.0,9306.0,6325.0,10553.0,10346.0
48235,Irion County,Texas,0.559576954769846,1536.0,84.0,262.0,103.0,347.0,412.0,328.0,346.0,620.0,570.0,800.0,765.0
48237,Jack County,Texas,3.7476848562361,8935.0,470.0,1470.0,855.0,2367.0,2258.0,1515.0,1940.0,4350.0,2645.0,5017.0,3928.0
48239,Jackson County,Texas,6.89864898212927,14760.0,1045.0,2701.0,1192.0,3600.0,3502.0,2720.0,3746.0,6404.0,4610.0,7317.0,7443.0
48241,Jasper County,Texas,14.6040564255757,35529.0,2217.0,6222.0,2628.0,7964.0,9311.0,7187.0,8439.0,14877.0,12213.0,17654.0,17956.0
48243,Jeff Davis County,Texas,0.380892480628825,2274.0,30.0,125.0,89.0,450.0,768.0,812.0,155.0,828.0,1291.0,1152.0,1123.0
48245,Jefferson County,Texas,112.437564456015,251565.0,17337.0,43194.0,23499.0,69070.0,60870.0,37595.0,60531.0,121813.0,69221.0,128808.0,122507.0
48247,Jim Hogg County,Texas,1.79496563039944,5200.0,369.0,1220.0,450.0,1210.0,1061.0,890.0,1589.0,2178.0,1433.0,2632.0,2529.0
48249,Jim Wells County,Texas,18.3828846379285,40482.0,2860.0,8208.0,3720.0,10232.0,9104.0,6358.0,11068.0,18438.0,10976.0,20121.0,20452.0
48251,Johnson County,Texas,87.0833986210229,175817.0,11596.0,33999.0,14954.0,45940.0,44177.0,25151.0,45595.0,83265.0,46957.0,87953.0,88044.0
48253,Jones County,Texas,8.27073522051882,20083.0,867.0,2615.0,1954.0,6411.0,5048.0,3188.0,3482.0,11024.0,5577.0,12436.0,7431.0
48255,Karnes County,Texas,7.94779638574582,15601.0,918.0,2401.0,1667.0,5037.0,3367.0,2211.0,3319.0,8359.0,3923.0,8898.0,6458.0
48257,Kaufman County,Texas,58.809857422536,136154.0,9847.0,28159.0,11055.0,38382.0,32598.0,16113.0,38006.0,66526.0,31622.0,67212.0,69247.0
48259,Kendall County,Texas,24.4686336080459,47431.0,2277.0,8691.0,3662.0,10626.0,13023.0,9152.0,10968.0,20569.0,15894.0,23240.0,24178.0
48261,Kenedy County,Texas,0.157516766798116,404.0,16.0,84.0,45.0,92.0,99.0,68.0,100.0,185.0,119.0,202.0,183.0
48263,Kent County,Texas,0.320430270036095,762.0,34.0,131.0,51.0,140.0,205.0,201.0,165.0,280.0,317.0,389.0,369.0
48265,Kerr County,Texas,17.9748623266836,52600.0,2716.0,7248.0,4251.0,10452.0,13164.0,14769.0,9964.0,20226.0,22410.0,25283.0,27139.0
48267,Kimble County,Texas,1.3604787191283,4337.0,209.0,573.0,288.0,839.0,1140.0,1288.0,782.0,1585.0,1970.0,2140.0,2222.0
48269,King County,Texas,0.0966450266498534,272.0,14.0,58.0,11.0,60.0,78.0,51.0,72.0,108.0,92.0,136.0,131.0
48271,Kinney County,Texas,1.04328552465351,3667.0,180.0,523.0,327.0,916.0,811.0,910.0,703.0,1654.0,1310.0,2016.0,1652.0
48273,Kleberg County,Texas,13.7673615421094,30680.0,1996.0,5343.0,6165.0,7559.0,5571.0,4046.0,7339.0,16583.0,6758.0,15457.0,15045.0
48275,Knox County,Texas,1.69442363312255,3664.0,249.0,706.0,262.0,831.0,880.0,736.0,955.0,1473.0,1236.0,1798.0,1865.0
48277,Lamar County,Texas,21.0811344730545,49859.0,3255.0,8518.0,4041.0,11677.0,12642.0,9726.0,11773.0,21813.0,16273.0,23974.0,25807.0
48279,Lamb County,Texas,5.03894987810358,12893.0,901.0,2649.0,1106.0,3011.0,2986.0,2240.0,3550.0,5502.0,3841.0,6392.0,6512.0
48281,Lampasas County,Texas,11.1794138512207,21428.0,1108.0,3521.0,1600.0,4790.0,6087.0,4322.0,4629.0,9231.0,7568.0,10592.0,10837.0
48283,La Salle County,Texas,1.92414283791798,7520.0,413.0,1069.0,1274.0,2304.0,1442.0,1018.0,1482.0,4374.0,1664.0,4450.0,3096.0
48285,Lavaca County,Texas,7.93976512655366,20154.0,1164.0,3523.0,1507.0,4170.0,5015.0,4775.0,4687.0,7897.0,7570.0,9860.0,10296.0
48287,Lee County,Texas,10.4050743760357,17239.0,1033.0,2714.0,1347.0,4088.0,4838.0,3219.0,3747.0,7533.0,5959.0,8701.0,8594.0
48289,Leon County,Texas,6.15155013675713,17404.0,1055.0,2835.0,1191.0,3496.0,4493.0,4334.0,3890.0,6511.0,7003.0,8659.0,8762.0
48291,Liberty County,Texas,27.2854742193571,88219.0,6405.0,17453.0,7900.0,23663.0,21399.0,11399.0,23858.0,42559.0,21802.0,43646.0,44807.0
48293,Limestone County,Texas,10.0274911377255,23437.0,1431.0,3730.0,1964.0,5795.0,5847.0,4670.0,5161.0,10344.0,7932.0,12003.0,11386.0
48295,Lipscomb County,Texas,1.43682519079334,3233.0,186.0,633.0,233.0,788.0,776.0,617.0,819.0,1341.0,1073.0,1650.0,1564.0
48297,Live Oak County,Texas,4.50201053373317,12207.0,676.0,1745.0,901.0,3268.0,3084.0,2533.0,2421.0,5497.0,4289.0,6723.0,5513.0
48299,Llano County,Texas,8.53180425764232,21795.0,900.0,2396.0,1106.0,3405.0,5869.0,8119.0,3296.0,6717.0,11782.0,10608.0,11202.0
48301,Loving County,Texas,0.0588836336073344,169.0,11.0,38.0,14.0,46.0,37.0,23.0,49.0,78.0,42.0,95.0,70.0
48303,Lubbock County,Texas,129.959318000759,310569.0,20308.0,53217.0,52052.0,82803.0,62713.0,39476.0,73525.0,165470.0,71574.0,153204.0,157883.0
48305,Lynn County,Texas,2.51436751286519,5951.0,408.0,1214.0,444.0,1482.0,1429.0,974.0,1622.0,2572.0,1757.0,3065.0,2891.0
48307,McCulloch County,Texas,2.93417115241428,7984.0,422.0,1345.0,638.0,1750.0,2037.0,1792.0,1767.0,3296.0,2921.0,4025.0,3986.0
48309,McLennan County,Texas,92.4857483664463,256623.0,17487.0,45425.0,36364.0,63750.0,55869.0,37728.0,62912.0,127268.0,66443.0,125353.0,131727.0
48311,McMullen County,Texas,0.224249738101542,743.0,40.0,107.0,45.0,146.0,216.0,189.0,147.0,297.0,299.0,380.0,353.0
48313,Madison County,Texas,11.7040506883547,14284.0,807.0,2227.0,1655.0,4365.0,2966.0,2264.0,3034.0,7530.0,3720.0,8196.0,6186.0
48315,Marion County,Texas,10.2211376221867,9854.0,441.0,1341.0,574.0,1925.0,2876.0,2697.0,1782.0,3686.0,4386.0,4833.0,5015.0
48317,Martin County,Texas,2.3690516711058,5771.0,483.0,1326.0,484.0,1501.0,1318.0,659.0,1809.0,2640.0,1322.0,2876.0,2867.0
48319,Mason County,Texas,1.72966072098891,4274.0,209.0,654.0,279.0,812.0,1070.0,1250.0,863.0,1546.0,1865.0,2195.0,2092.0
48321,Matagorda County,Texas,12.9807009828232,36643.0,2664.0,6701.0,2986.0,8889.0,9012.0,6391.0,9365.0,15838.0,11440.0,18411.0,18244.0
48323,Maverick County,Texas,17.4934183947971,58722.0,5334.0,12841.0,6866.0,14959.0,11719.0,7003.0,18175.0,28284.0,12263.0,29224.0,29133.0
48325,Medina County,Texas,14.3719304702469,51584.0,3077.0,8732.0,5017.0,12335.0,13666.0,8757.0,11809.0,23993.0,15782.0,26654.0,24954.0
48327,Menard County,Texas,0.908725914753073,2138.0,85.0,301.0,137.0,353.0,563.0,699.0,386.0,705.0,1047.0,1042.0,1057.0
48329,Midland County,Texas,70.4197334989774,176832.0,15465.0,35039.0,15348.0,56453.0,36089.0,18438.0,50504.0,89703.0,36625.0,89577.0,86867.0
48331,Milam County,Texas,9.36442273639666,24823.0,1448.0,4450.0,1906.0,5370.0,6404.0,5245.0,5898.0,10166.0,8759.0,12217.0,12504.0
48333,Mills County,Texas,2.52958527493796,4873.0,206.0,789.0,328.0,866.0,1268.0,1416.0,995.0,1751.0,2127.0,2437.0,2435.0
48335,Mitchell County,Texas,3.62671541451339,8545.0,462.0,1301.0,1003.0,2639.0,1881.0,1259.0,1763.0,4666.0,2116.0,4790.0,3371.0
48337,Montague County,Texas,8.05007110215243,19818.0,1165.0,3284.0,1417.0,4279.0,5229.0,4444.0,4449.0,8090.0,7279.0,9748.0,10100.0
48339,Montgomery County,Texas,205.321086912675,607391.0,40376.0,118064.0,49978.0,161029.0,156487.0,81457.0,158440.0,292400.0,156551.0,300569.0,307014.0
48341,Moore County,Texas,9.35582042731036,20940.0,1921.0,4729.0,1852.0,5603.0,4463.0,2372.0,6650.0,9745.0,4545.0,10856.0,10075.0
48343,Morris County,Texas,19.0362602145226,12388.0,728.0,2129.0,911.0,2743.0,3147.0,2730.0,2857.0,5035.0,4496.0,5943.0,6400.0
48345,Motley County,Texas,0.4510402973483,1200.0,59.0,178.0,84.0,215.0,296.0,368.0,237.0,418.0,545.0,606.0,594.0
48347,Nacogdoches County,Texas,26.7412054197836,65204.0,4060.0,10941.0,12336.0,14317.0,13597.0,9953.0,15001.0,33006.0,17197.0,31110.0,33736.0
48349,Navarro County,Texas,18.5790439848761,50113.0,3626.0,9607.0,4333.0,11444.0,12452.0,8651.0,13233.0,21703.0,15177.0,24532.0,25446.0
48351,Newton County,Texas,5.81297125701534,13595.0,604.0,2062.0,1149.0,3138.0,3764.0,2878.0,2666.0,6004.0,4925.0,7036.0,6637.0
48353,Nolan County,Texas,6.33599017652774,14714.0,984.0,2845.0,1328.0,3369.0,3451.0,2737.0,3829.0,6388.0,4497.0,7407.0,7426.0
48355,Nueces County,Texas,166.028634375297,362294.0,23692.0,64367.0,36092.0,98710.0,85364.0,54069.0,88059.0,176372.0,97863.0,179039.0,183308.0
48357,Ochiltree County,Texas,4.35376749677255,9836.0,799.0,2252.0,897.0,2516.0,2224.0,1148.0,3051.0,4504.0,2281.0,4903.0,4912.0
48359,Oldham County,Texas,0.537781447988349,2112.0,70.0,424.0,145.0,548.0,609.0,316.0,494.0,985.0,633.0,1110.0,1005.0
48361,Orange County,Texas,97.2215802406318,83396.0,5546.0,15106.0,6500.0,21332.0,21183.0,13729.0,20652.0,37983.0,24761.0,41204.0,41882.0
48363,Palo Pinto County,Texas,11.4778918276682,29189.0,1793.0,4920.0,2385.0,6522.0,7676.0,5893.0,6713.0,12314.0,10162.0,14305.0,14809.0
48365,Panola County,Texas,11.1544636139163,23194.0,1334.0,4067.0,1904.0,5446.0,5854.0,4589.0,5401.0,9954.0,7839.0,11454.0,11649.0
48367,Parker County,Texas,55.470785113502,142878.0,8770.0,26562.0,10970.0,35349.0,38896.0,22331.0,35332.0,65270.0,42276.0,71316.0,71833.0
48369,Parmer County,Texas,4.31856728852797,9605.0,744.0,1966.0,878.0,2347.0,2304.0,1366.0,2710.0,4343.0,2552.0,4943.0,4612.0
48371,Pecos County,Texas,1.28032484717464,15823.0,998.0,2883.0,1351.0,4811.0,3639.0,2141.0,3881.0,8077.0,3865.0,8903.0,6854.0
48373,Polk County,Texas,17.4732169931259,51353.0,2701.0,7505.0,3786.0,12347.0,15281.0,9733.0,10206.0,22589.0,18558.0,27626.0,23628.0
48375,Potter County,Texas,51.3869331514923,117415.0,8699.0,23315.0,10562.0,32994.0,26642.0,15203.0,32014.0,57157.0,28244.0,59970.0,56848.0
48377,Presidio County,Texas,0.713365951495892,6704.0,511.0,1288.0,498.0,1436.0,1370.0,1601.0,1799.0,2612.0,2293.0,3338.0,3274.0
48379,Rains County,Texas,19.3056959935703,12514.0,655.0,1870.0,772.0,2601.0,3493.0,3123.0,2525.0,4805.0,5184.0,6223.0,6178.0
48381,Randall County,Texas,56.0888712560936,137713.0,8550.0,24362.0,13337.0,38598.0,31442.0,21424.0,32912.0,66966.0,37835.0,67619.0,70151.0
48383,Reagan County,Texas,1.23256880993844,3849.0,297.0,818.0,374.0,1066.0,867.0,427.0,1115.0,1883.0,851.0,2051.0,1791.0
48385,Real County,Texas,1.87153518415653,3452.0,151.0,416.0,214.0,640.0,978.0,1053.0,567.0,1238.0,1647.0,1718.0,1742.0
48387,Red River County,Texas,4.54019766401323,12023.0,583.0,1770.0,800.0,2502.0,3324.0,3044.0,2353.0,4794.0,4876.0,5894.0,6201.0
48389,Reeves County,Texas,2.21594372931446,15976.0,1002.0,2579.0,1908.0,5306.0,3303.0,1878.0,3581.0,9111.0,3284.0,9742.0,6209.0
48391,Refugio County,Texas,3.6260760709598,6948.0,394.0,1139.0,524.0,1474.0,1800.0,1617.0,1533.0,2807.0,2608.0,3360.0,3464.0
48393,Roberts County,Texas,0.369782546269164,854.0,50.0,148.0,57.0,202.0,204.0,193.0,198.0,337.0,319.0,411.0,426.0
48395,Robertson County,Texas,7.62624859349727,17074.0,1083.0,2917.0,1289.0,4105.0,4268.0,3412.0,4000.0,7356.0,5718.0,8371.0,8733.0
48397,Rockwall County,Texas,284.441672044511,104915.0,6441.0,21500.0,8550.0,27386.0,27643.0,13395.0,27941.0,50780.0,26194.0,51791.0,53071.0
48399,Runnels County,Texas,3.78729532505107,10264.0,596.0,1783.0,803.0,2314.0,2615.0,2153.0,2379.0,4338.0,3547.0,5211.0,5054.0
48401,Rusk County,Texas,22.3942853972123,54406.0,3003.0,9021.0,4765.0,14595.0,13825.0,9197.0,12024.0,26156.0,16226.0,29181.0,25205.0
48403,Sabine County,Texas,8.21198970142993,10542.0,507.0,1399.0,604.0,1872.0,2893.0,3267.0,1906.0,3596.0,5040.0,5168.0,5322.0
48405,San Augustine County,Texas,6.05866501065776,8237.0,420.0,1183.0,495.0,1601.0,2311.0,2227.0,1603.0,3032.0,3602.0,4068.0,4152.0
48407,San Jacinto County,Texas,18.8688810214327,28859.0,1558.0,4564.0,2081.0,6065.0,8103.0,6488.0,6122.0,11555.0,11182.0,14405.0,14462.0
48409,San Patricio County,Texas,37.3309231801277,66730.0,4692.0,12906.0,5813.0,17598.0,15512.0,10209.0,17598.0,31114.0,18018.0,33606.0,33050.0
48411,San Saba County,Texas,2.02758276802011,6055.0,329.0,885.0,561.0,1438.0,1377.0,1465.0,1214.0,2612.0,2229.0,3252.0,2757.0
48413,Schleicher County,Texas,0.901740597086667,2793.0,113.0,554.0,235.0,667.0,665.0,559.0,667.0,1223.0,903.0,1398.0,1403.0
48415,Scurry County,Texas,7.35110228154041,16703.0,1116.0,3027.0,1574.0,4496.0,3924.0,2566.0,4143.0,8017.0,4543.0,9000.0,7655.0
48417,Shackelford County,Texas,1.39823269654078,3265.0,182.0,564.0,214.0,707.0,907.0,691.0,746.0,1291.0,1228.0,1599.0,1673.0
48419,Shelby County,Texas,12.3645628729828,25274.0,1794.0,4770.0,2064.0,5847.0,6267.0,4532.0,6564.0,10933.0,7777.0,12540.0,12757.0
48421,Sherman County,Texas,1.27914941359342,3022.0,193.0,615.0,270.0,683.0,799.0,462.0,808.0,1353.0,861.0,1570.0,1447.0
48423,Smith County,Texas,94.2825266569404,232751.0,15557.0,41212.0,22511.0,59464.0,54670.0,39337.0,56769.0,108526.0,67456.0,112436.0,120480.0
48425,Somervell County,Texas,18.1037523500272,9128.0,452.0,1552.0,699.0,2111.0,2544.0,1770.0,2004.0,4018.0,3106.0,4495.0,4628.0
48427,Starr County,Texas,20.1684381311828,64633.0,6092.0,15004.0,7292.0,16345.0,12530.0,7370.0,21096.0,30801.0,12736.0,31332.0,32962.0
48429,Stephens County,Texas,4.03531159953458,9366.0,526.0,1531.0,830.0,2317.0,2272.0,1890.0,2057.0,4151.0,3158.0,4926.0,4438.0
48431,Sterling County,Texas,0.477061979888246,1291.0,92.0,276.0,100.0,330.0,307.0,186.0,368.0,579.0,344.0,654.0,641.0
48433,Stonewall County,Texas,0.583590685589275,1350.0,78.0,225.0,77.0,251.0,358.0,361.0,303.0,480.0,567.0,653.0,683.0
48435,Sutton County,Texas,1.0263764737678,3776.0,240.0,650.0,303.0,824.0,1036.0,723.0,890.0,1641.0,1245.0,1916.0,1863.0
48437,Swisher County,Texas,3.24614670241567,7397.0,446.0,1378.0,743.0,1876.0,1649.0,1305.0,1824.0,3423.0,2150.0,3939.0,3460.0
48439,Tarrant County,Texas,903.05200921491,2102515.0,143530.0,403702.0,196727.0,603416.0,510629.0,244511.0,547232.0,1067753.0,487530.0,1026955.0,1074327.0
48441,Taylor County,Texas,57.5010015389649,138034.0,10125.0,24125.0,19301.0,36237.0,28115.0,20131.0,34250.0,68602.0,35182.0,67192.0,70949.0
48443,Terrell County,Texas,0.141144059835929,776.0,41.0,105.0,34.0,163.0,178.0,255.0,146.0,267.0,363.0,377.0,375.0
48445,Terry County,Texas,5.4798191100548,12337.0,937.0,2421.0,1198.0,3145.0,2778.0,1858.0,3358.0,5685.0,3294.0,6498.0,5856.0
48447,Throckmorton County,Texas,0.662999944416319,1501.0,63.0,226.0,82.0,288.0,397.0,445.0,289.0,530.0,682.0,708.0,765.0
48449,Titus County,Texas,31.1215268037344,32750.0,2591.0,6802.0,3239.0,7684.0,7589.0,4845.0,9393.0,14906.0,8451.0,16040.0,16704.0
48451,Tom Green County,Texas,29.7988409008887,119200.0,7961.0,20372.0,13959.0,32621.0,25662.0,18625.0,28333.0,58604.0,32263.0,59512.0,59917.0
48453,Travis County,Texas,468.362862808123,1273954.0,77129.0,193250.0,115377.0,462193.0,296452.0,129553.0,270379.0,740539.0,263036.0,643306.0,630261.0
48455,Trinity County,Texas,8.1077411854149,14651.0,763.0,2124.0,921.0,2882.0,4005.0,3956.0,2887.0,5443.0,6321.0,7066.0,7609.0
48457,Tyler County,Texas,8.97851926773152,21672.0,1055.0,3118.0,1816.0,5427.0,5361.0,4895.0,4173.0,9677.0,7822.0,11555.0,9968.0
48459,Upshur County,Texas,27.0009452880672,41753.0,2414.0,7518.0,3080.0,9747.0,11169.0,7825.0,9932.0,17784.0,14037.0,20493.0,21212.0
48461,Upton County,Texas,1.13032286736473,3657.0,256.0,791.0,285.0,967.0,821.0,537.0,1047.0,1638.0,972.0,1820.0,1824.0
48463,Uvalde County,Texas,6.71956645043787,26741.0,1924.0,5246.0,2775.0,6553.0,5735.0,4508.0,7170.0,12219.0,7352.0,13152.0,13642.0
48465,Val Verde County,Texas,6.01937638523006,49025.0,4065.0,9852.0,5431.0,12925.0,9749.0,7003.0,13917.0,23708.0,11400.0,25037.0,24004.0
48467,Van Zandt County,Texas,24.9139047775813,56590.0,3340.0,9663.0,4272.0,12527.0,15293.0,11495.0,13003.0,23895.0,19692.0,27663.0,29081.0
48469,Victoria County,Texas,40.2557086383184,92084.0,6303.0,16950.0,8476.0,24030.0,21083.0,15242.0,23253.0,42296.0,26535.0,45116.0,46905.0
48471,Walker County,Texas,35.2213692895532,72971.0,2981.0,7749.0,13787.0,20354.0,18051.0,10049.0,10730.0,44030.0,18211.0,41262.0,30438.0
48473,Waller County,Texas,37.5973427693089,55246.0,3618.0,9707.0,11323.0,12233.0,11819.0,6546.0,13325.0,29312.0,12609.0,27540.0,27771.0
48475,Ward County,Texas,5.35347671622505,11998.0,952.0,2508.0,1046.0,3239.0,2624.0,1629.0,3460.0,5550.0,2988.0,6078.0,5907.0
48477,Washington County,Texas,22.2362954105879,35882.0,1994.0,5671.0,4100.0,7452.0,8776.0,7889.0,7665.0,15369.0,12848.0,17429.0,18197.0
48479,Webb County,Texas,31.248238637591,276652.0,24736.0,64920.0,31388.0,72341.0,56346.0,26921.0,89656.0,135892.0,51104.0,136078.0,140309.0
48481,Wharton County,Texas,14.7704469530281,41556.0,2825.0,7887.0,3657.0,9967.0,9981.0,7239.0,10712.0,18269.0,12575.0,20515.0,21156.0
48483,Wheeler County,Texas,2.31444385569764,5056.0,312.0,972.0,332.0,1181.0,1257.0,1002.0,1284.0,2049.0,1723.0,2521.0,2505.0
48485,Wichita County,Texas,81.0958149730072,132230.0,8292.0,21496.0,17321.0,35401.0,29866.0,19854.0,29788.0,66459.0,35983.0,68302.0,64026.0
48487,Wilbarger County,Texas,5.13214477687841,12769.0,757.0,2064.0,1133.0,3237.0,3157.0,2421.0,2821.0,5800.0,4148.0,6271.0,6424.0
