FIPS,County,State,Population,Population Density
29189,St. Louis County,Missouri,994205,756.493165
29195,Saline County,Missouri,22761,11.632239
29197,Schuyler County,Missouri,4660,5.854886
29199,Scotland County,Missouri,4902,4.335949
29201,Scott County,Missouri,38280,35.191170
29203,Shannon County,Missouri,8166,3.140909
29205,Shelby County,Missouri,5930,4.571278
29207,Stoddard County,Missouri,29025,13.613195
29209,Stone County,Missouri,31952,26.586148
29211,Sullivan County,Missouri,6089,3.628152
29213,Taney County,Missouri,55928,34.148431
29215,Texas County,Missouri,25398,8.329661
29217,Vernon County,Missouri,20563,9.607335
29219,Warren County,Missouri,35649,32.113746
29221,Washington County,Missouri,24730,12.565776
29223,Wayne County,Missouri,12873,6.546888
29225,Webster County,Missouri,39592,25.797367
29227,Worth County,Missouri,2013,2.915004
29229,Wright County,Missouri,18289,10.357462
29510,St. Louis city,Missouri,300576,1879.596797
30001,Beaverhead County,Montana,9453,0.658494
30003,Big Horn County,Montana,13319,1.028950
30005,Blaine County,Montana,6681,0.610237
30007,Broadwater County,Montana,6237,2.019626
30009,Carbon County,Montana,10725,2.022238
30011,Carter County,Montana,1252,0.144710
30013,Cascade County,Montana,81366,11.643279
30015,Chouteau County,Montana,5635,0.547682
30017,Custer County,Montana,11402,1.163621
30019,Daniels County,Montana,1690,0.457577
30021,Dawson County,Montana,8613,1.402029
30023,Deer Lodge County,Montana,9140,4.790358
30025,Fallon County,Montana,2846,0.678070
30027,Fergus County,Montana,11050,0.983200
30029,Flathead County,Montana,103806,7.878603
30031,Gallatin County,Montana,114434,16.960829
30033,Garfield County,Montana,1258,0.103862
30035,Glacier County,Montana,13753,1.773008
30037,Golden Valley County,Montana,821,0.269911
30039,Granite County,Montana,3379,0.755366
30041,Hill County,Montana,16484,2.195286
30043,Jefferson County,Montana,12221,2.847885
30045,Judith Basin County,Montana,2007,0.414458
30047,Lake County,Montana,30458,7.890079
30049,Lewis and Clark County,Montana,69432,7.751560
30051,Liberty County,Montana,2337,0.631001
30053,Lincoln County,Montana,19980,2.135445
30055,McCone County,Montana,1664,0.243156
30057,Madison County,Montana,8600,0.925399
30059,Meagher County,Montana,1862,0.300569
30061,Mineral County,Montana,4397,1.391984
30063,Missoula County,Montana,119600,17.808584
30065,Musselshell County,Montana,4633,0.957117
30067,Park County,Montana,16606,2.287843
30069,Petroleum County,Montana,487,0.113571
30071,Phillips County,Montana,3954,0.296986
30073,Pondera County,Montana,5911,1.404836
30075,Powder River County,Montana,1682,0.196903
30077,Powell County,Montana,6890,1.143678
30079,Prairie County,Montana,1077,0.239451
30081,Ravalli County,Montana,43806,7.073865
30083,Richland County,Montana,10803,2.001137
30085,Roosevelt County,Montana,11004,1.804632
30087,Rosebud County,Montana,8937,0.688998
30089,Sanders County,Montana,12113,1.694267
30091,Sheridan County,Montana,3309,0.762388
30093,Silver Bow County,Montana,34915,18.775863
30095,Stillwater County,Montana,9642,2.071966
30097,Sweet Grass County,Montana,3737,0.777613
30099,Teton County,Montana,6147,1.044800
30101,Toole County,Montana,4736,0.954864
30103,Treasure County,Montana,696,0.274828
30105,Valley County,Montana,7396,0.579690
30107,Wheatland County,Montana,2126,0.577057
30109,Wibaux County,Montana,969,0.421032
30111,Yellowstone County,Montana,161300,23.648780
31001,Adams County,Nebraska,31363,21.498159
31003,Antelope County,Nebraska,6298,2.836641
31005,Arthur County,Nebraska,463,0.249897
31007,Banner County,Nebraska,745,0.385476
31009,Blaine County,Nebraska,465,0.252625
31011,Boone County,Nebraska,5192,2.919862
31013,Box Butte County,Nebraska,10783,3.871821
31015,Boyd County,Nebraska,1919,1.372259
31017,Brown County,Nebraska,2955,0.934152
31019,Buffalo County,Nebraska,49659,19.802773
31021,Burt County,Nebraska,6459,5.073039
31023,Butler County,Nebraska,8016,5.291485
31025,Cass County,Nebraska,26248,18.183115
31027,Cedar County,Nebraska,8402,4.382387
31029,Chase County,Nebraska,3924,1.693910
31031,Cherry County,Nebraska,5689,0.368533
31033,Cheyenne County,Nebraska,8910,2.875708
31035,Clay County,Nebraska,6203,4.184931
31037,Colfax County,Nebraska,10709,10.044455
31039,Cuming County,Nebraska,8846,5.986524
31041,Custer County,Nebraska,10777,1.615559
31043,Dakota County,Nebraska,20026,29.259699
31045,Dawes County,Nebraska,8589,2.374702
31047,Dawson County,Nebraska,23595,8.992383
31049,Deuel County,Nebraska,1794,1.574777
31051,Dixon County,Nebraska,5636,4.570520
31053,Dodge County,Nebraska,36565,26.684534
31055,Douglas County,Nebraska,571327,675.806858
31057,Dundy County,Nebraska,1693,0.710760
31059,Fillmore County,Nebraska,5462,3.665273
31061,Franklin County,Nebraska,2979,1.997511
31063,Frontier County,Nebraska,2627,1.040691
31065,Furnas County,Nebraska,4676,2.510547
31067,Gage County,Nebraska,21513,9.755245
31069,Garden County,Nebraska,1837,0.415885
31071,Garfield County,Nebraska,1969,1.335315
31073,Gosper County,Nebraska,1990,1.677038
31075,Grant County,Nebraska,623,0.309630
31077,Greeley County,Nebraska,2356,1.596418
31079,Hall County,Nebraska,61353,43.354530
31081,Hamilton County,Nebraska,9324,6.643349
31083,Harlan County,Nebraska,3380,2.357913
31085,Hayes County,Nebraska,922,0.499236
31087,Hitchcock County,Nebraska,2762,1.502113
31089,Holt County,Nebraska,10067,1.611215
31091,Hooker County,Nebraska,682,0.365136
31093,Howard County,Nebraska,6445,4.370741
31095,Jefferson County,Nebraska,7046,4.771333
31097,Johnson County,Nebraska,5071,5.206241
31099,Kearney County,Nebraska,6495,4.857660
31101,Keith County,Nebraska,8034,2.921952
31103,Keya Paha County,Nebraska,806,0.402546
31105,Kimball County,Nebraska,3632,1.473267
31107,Knox County,Nebraska,8332,2.902270
31109,Lancaster County,Nebraska,319090,147.094378
31111,Lincoln County,Nebraska,34914,5.257283
31113,Logan County,Nebraska,748,0.506088
31115,Loup County,Nebraska,664,0.454946
31117,McPherson County,Nebraska,494,0.222049
31119,Madison County,Nebraska,35099,23.666216
31121,Merrick County,Nebraska,7755,6.162831
31123,Morrill County,Nebraska,4642,1.258772
31125,Nance County,Nebraska,3519,3.076516
31127,Nemaha County,Nebraska,6972,6.607901
31129,Nuckolls County,Nebraska,4148,2.784556
31131,Otoe County,Nebraska,16012,10.041631
31133,Pawnee County,Nebraska,2613,2.340395
31135,Perkins County,Nebraska,2891,1.263644
31137,Phelps County,Nebraska,9034,6.461864
31139,Pierce County,Nebraska,7148,4.814417
31141,Platte County,Nebraska,33470,19.170513
31143,Polk County,Nebraska,5213,4.591698
31145,Red Willow County,Nebraska,10724,5.774792
31147,Richardson County,Nebraska,7865,5.502843
31149,Rock County,Nebraska,1357,0.519631
31151,Saline County,Nebraska,14224,9.566776
31153,Sarpy County,Nebraska,187196,303.489769
31155,Saunders County,Nebraska,21578,11.104154
31157,Scotts Bluff County,Nebraska,35618,18.598708
31159,Seward County,Nebraska,17284,11.678413
31161,Sheridan County,Nebraska,5246,0.829793
31163,Sherman County,Nebraska,3001,2.047780
31165,Sioux County,Nebraska,1166,0.217833
31167,Stanton County,Nebraska,5920,5.345369
31169,Thayer County,Nebraska,5003,3.366409
31171,Thomas County,Nebraska,722,0.391030
31173,Thurston County,Nebraska,7224,7.086680
31175,Valley County,Nebraska,4158,2.825875
31177,Washington County,Nebraska,20729,20.524066
31179,Wayne County,Nebraska,9385,8.181166
31181,Webster County,Nebraska,3487,2.341812
31183,Wheeler County,Nebraska,783,0.525603
31185,York County,Nebraska,13679,9.225154
32001,Churchill County,Nevada,24909,1.950568
32003,Clark County,Nevada,2266715,110.899936
32005,Douglas County,Nevada,48905,26.605260
32007,Elko County,Nevada,52778,1.186875
32009,Esmeralda County,Nevada,873,0.094103
32011,Eureka County,Nevada,2029,0.187611
32013,Humboldt County,Nevada,16831,0.674061
32015,Lander County,Nevada,5532,0.389048
32017,Lincoln County,Nevada,5183,0.188197
32019,Lyon County,Nevada,57510,11.095519
32021,Mineral County,Nevada,4505,0.463486
32023,Nye County,Nevada,46523,0.987940
32027,Pershing County,Nevada,6725,0.430133
32029,Storey County,Nevada,4123,6.030592
32031,Washoe County,Nevada,471519,28.891037
32033,White Pine County,Nevada,9580,0.416792
32510,Carson City,Nevada,55916,149.239525
33001,Belknap County,New Hampshire,61303,58.901500
33003,Carroll County,New Hampshire,48910,20.265080
33005,Cheshire County,New Hampshire,76085,41.568161
33007,Coos County,New Hampshire,31563,6.790797
33009,Grafton County,New Hampshire,89886,20.312074
33011,Hillsborough County,New Hampshire,417025,183.692672
33013,Merrimack County,New Hampshire,151391,62.658224
33015,Rockingham County,New Hampshire,309769,171.994267
33017,Strafford County,New Hampshire,130633,137.225300
33019,Sullivan County,New Hampshire,43146,30.990532
34001,Atlantic County,New Jersey,263670,183.260378
34003,Bergen County,New Jersey,932202,1546.168570
34005,Burlington County,New Jersey,445349,215.118989
34007,Camden County,New Jersey,506471,883.438409
34009,Cape May County,New Jersey,92039,141.293574
34011,Cumberland County,New Jersey,149527,119.440201
34013,Essex County,New Jersey,798975,2446.659770
34015,Gloucester County,New Jersey,291636,349.723484
34017,Hudson County,New Jersey,672391,5620.486624
34019,Hunterdon County,New Jersey,124371,112.241577
34021,Mercer County,New Jersey,367430,632.103470
34023,Middlesex County,New Jersey,825062,1030.205591
34025,Monmouth County,New Jersey,618795,510.319550
34027,Morris County,New Jersey,491845,412.325817
34029,Ocean County,New Jersey,607186,373.090445
34031,Passaic County,New Jersey,501826,1041.635683
34033,Salem County,New Jersey,62385,72.585114
34035,Somerset County,New Jersey,328934,420.730473
34037,Sussex County,New Jersey,140488,104.570242
34039,Union County,New Jersey,556341,2090.247673
34041,Warren County,New Jersey,105267,113.996540
35001,Bernalillo County,New Mexico,679121,225.798683
35003,Catron County,New Mexico,3527,0.196670
35005,Chaves County,New Mexico,64615,4.111973
35006,Cibola County,New Mexico,26675,2.268571
35007,Colfax County,New Mexico,11941,1.226843
35009,Curry County,New Mexico,48954,13.448539
35011,De Baca County,New Mexico,1748,0.290519
35013,Doña Ana County,New Mexico,218195,22.122290
35015,Eddy County,New Mexico,58460,5.404507
35017,Grant County,New Mexico,26998,2.631531
35019,Guadalupe County,New Mexico,4300,0.547975
35021,Harding County,New Mexico,625,0.113534
35023,Hidalgo County,New Mexico,4198,0.471387
35025,Lea County,New Mexico,71070,6.248544
35027,Lincoln County,New Mexico,19572,1.564192
35028,Los Alamos County,New Mexico,19369,68.483555
35029,Luna County,New Mexico,23709,3.087132
35031,McKinley County,New Mexico,71367,5.055325
35033,Mora County,New Mexico,4521,0.906200
35035,Otero County,New Mexico,67490,3.940687
35037,Quay County,New Mexico,8253,1.108777
35039,Rio Arriba County,New Mexico,38921,2.564035
35041,Roosevelt County,New Mexico,18500,2.920172
35043,Sandoval County,New Mexico,146748,15.271707
35045,San Juan County,New Mexico,123958,8.674768
35047,San Miguel County,New Mexico,27277,2.230578
35049,Santa Fe County,New Mexico,150358,30.392989
35051,Sierra County,New Mexico,10791,0.996468
35053,Socorro County,New Mexico,16637,0.966477
35055,Taos County,New Mexico,32723,5.736731
35057,Torrance County,New Mexico,15461,1.784495
35059,Union County,New Mexico,4059,0.409716
35061,Valencia County,New Mexico,76688,27.756803
36001,Albany County,New York,305506,225.612074
36003,Allegany County,New York,46091,17.288255
36005,Bronx County,New York,1418207,13021.951622
36007,Broome County,New York,190488,104.202548
36009,Cattaraugus County,New York,76117,22.462557
36011,Cayuga County,New York,76576,42.751455
36013,Chautauqua County,New York,126903,46.214307
36015,Chemung County,New York,83456,79.102500
36017,Chenango County,New York,47207,20.397133
36019,Clinton County,New York,80485,29.944882
36021,Columbia County,New York,59461,36.173536
36023,Cortland County,New York,47581,36.832651
36025,Delaware County,New York,44135,11.813907
36027,Dutchess County,New York,294218,142.774562
36029,Erie County,New York,918702,340.178963
36031,Essex County,New York,36885,7.937816
36033,Franklin County,New York,50022,11.854556
36035,Fulton County,New York,53383,41.600341
36037,Genesee County,New York,57280,44.865660
36039,Greene County,New York,47188,28.152771
36041,Hamilton County,New York,4416,0.992810
36043,Herkimer County,New York,61319,16.773039
36045,Jefferson County,New York,109834,33.425784
36047,Kings County,New York,2559903,14247.699236
36049,Lewis County,New York,26296,7.965330
36051,Livingston County,New York,62914,38.449959
36053,Madison County,New York,70941,41.826162
36055,Monroe County,New York,741770,436.003868
36057,Montgomery County,New York,49221,47.143528
36059,Nassau County,New York,1356924,1840.932394
36061,New York County,New York,1628706,27755.490419
36063,Niagara County,New York,209281,154.692138
36065,Oneida County,New York,228671,72.826968
36067,Onondaga County,New York,460528,228.435112
36069,Ontario County,New York,109777,65.810897
36071,Orange County,New York,384940,182.964817
36073,Orleans County,New York,40352,39.819736
36075,Oswego County,New York,117124,47.519669
36077,Otsego County,New York,59493,22.930765
36079,Putnam County,New York,98320,164.820961
36081,Queens County,New York,2253858,7999.936848
36083,Rensselaer County,New York,158714,93.921846
36085,Richmond County,New York,476143,3196.176534
36087,Rockland County,New York,325789,725.269696
36089,St. Lawrence County,New York,107740,15.526119
36091,Saratoga County,New York,229863,109.569229
36093,Schenectady County,New York,155299,293.095080
36095,Schoharie County,New York,30999,19.248017
36097,Schuyler County,New York,17807,20.939425
36099,Seneca County,New York,34016,40.572344
36101,Steuben County,New York,95379,26.483097
36103,Suffolk County,New York,1476601,625.283043
36105,Sullivan County,New York,75432,30.082987
36107,Tioga County,New York,48203,35.886835
36109,Tompkins County,New York,102180,83.119463
36111,Ulster County,New York,177573,60.984811
36113,Warren County,New York,63944,28.468212
36115,Washington County,New York,61204,28.431093
36117,Wayne County,New York,89918,57.495607
36119,Westchester County,New York,967506,867.589250
36121,Wyoming County,New York,39859,25.963112
36123,Yates County,New York,24913,28.446457
37001,Alamance County,North Carolina,169509,154.564972
37003,Alexander County,North Carolina,37497,55.686560
37005,Alleghany County,North Carolina,11137,18.344559
37007,Anson County,North Carolina,24446,17.759817
37009,Ashe County,North Carolina,27203,24.709743
37011,Avery County,North Carolina,17557,27.407027
37013,Beaufort County,North Carolina,46994,21.808979
37015,Bertie County,North Carolina,18947,10.462993
37017,Bladen County,North Carolina,32722,14.441139
37019,Brunswick County,North Carolina,142820,64.936335
37021,Buncombe County,North Carolina,261191,153.612941
37023,Burke County,North Carolina,90485,69.012100
37025,Cabarrus County,North Carolina,216453,231.351557
37027,Caldwell County,North Carolina,82178,67.238180
37029,Camden County,North Carolina,10867,17.458467
37031,Carteret County,North Carolina,69473,52.843386
37033,Caswell County,North Carolina,22604,20.517518
37035,Catawba County,North Carolina,159551,153.480708
37037,Chatham County,North Carolina,74470,42.177332
37039,Cherokee County,North Carolina,28612,24.250866
37041,Chowan County,North Carolina,13943,31.179843
37043,Clay County,North Carolina,11231,20.170455
37045,Cleveland County,North Carolina,97947,81.467075
37047,Columbus County,North Carolina,55508,22.845522
37049,Craven County,North Carolina,102139,55.811307
37051,Cumberland County,North Carolina,335509,198.511320
37053,Currituck County,North Carolina,27763,40.923279
37055,Dare County,North Carolina,37009,37.286810
37057,Davidson County,North Carolina,167609,116.987242
37059,Davie County,North Carolina,42846,62.735022
37061,Duplin County,North Carolina,58741,27.837221
37063,Durham County,North Carolina,321488,433.326125
37065,Edgecombe County,North Carolina,51472,39.319644
37067,Forsyth County,North Carolina,382295,361.970376
37069,Franklin County,North Carolina,69685,54.708235
37071,Gaston County,North Carolina,224529,243.705902
37073,Gates County,North Carolina,11562,13.106143
37075,Graham County,North Carolina,8441,11.162595
37077,Granville County,North Carolina,60443,43.867615
37079,Greene County,North Carolina,21069,30.497166
37081,Guilford County,North Carolina,537174,321.113395
37083,Halifax County,North Carolina,50010,26.679576
37085,Harnett County,North Carolina,135976,88.232451
37087,Haywood County,North Carolina,62317,43.465439
37089,Henderson County,North Carolina,117417,121.564174
37091,Hertford County,North Carolina,23677,25.885292
37093,Hoke County,North Carolina,55234,54.665457
37095,Hyde County,North Carolina,4937,3.112989
37097,Iredell County,North Carolina,181806,122.251348
37099,Jackson County,North Carolina,43938,34.537475
37101,Johnston County,North Carolina,209339,102.152372
37103,Jones County,North Carolina,9419,7.715199
37105,Lee County,North Carolina,61779,93.518479
37107,Lenoir County,North Carolina,55949,54.128652
37109,Lincoln County,North Carolina,86111,112.383380
37111,McDowell County,North Carolina,45756,40.155246
37113,Macon County,North Carolina,35858,26.852753
37115,Madison County,North Carolina,21755,18.681874
37117,Martin County,North Carolina,22440,18.982601
37119,Mecklenburg County,North Carolina,1110356,818.818151
37121,Mitchell County,North Carolina,14964,26.113343
37123,Montgomery County,North Carolina,27173,21.344928
37125,Moore County,North Carolina,100880,55.828039
37127,Nash County,North Carolina,94298,67.368235
37129,New Hanover County,North Carolina,234473,471.016190
37131,Northampton County,North Carolina,19483,14.017576
37133,Onslow County,North Carolina,197938,100.302128
37135,Orange County,North Carolina,148476,144.206764
37137,Pamlico County,North Carolina,12726,14.601813
37139,Pasquotank County,North Carolina,39824,67.772099
37141,Pender County,North Carolina,63060,27.944136
37143,Perquimans County,North Carolina,13463,21.032662
37145,Person County,North Carolina,39490,38.862696
37147,Pitt County,North Carolina,180742,106.971976
37149,Polk County,North Carolina,20724,33.664372
37151,Randolph County,North Carolina,143667,70.904792
37153,Richmond County,North Carolina,44829,36.538828
37155,Robeson County,North Carolina,130625,53.241665
37157,Rockingham County,North Carolina,91010,62.123714
37159,Rowan County,North Carolina,142088,107.258623
37161,Rutherford County,North Carolina,67029,45.769947
37163,Sampson County,North Carolina,63531,25.937823
37165,Scotland County,North Carolina,34823,42.129519
37167,Stanly County,North Carolina,62806,61.371715
37169,Stokes County,North Carolina,45591,39.203226
37171,Surry County,North Carolina,71783,51.926891
37173,Swain County,North Carolina,14271,10.441097
37175,Transylvania County,North Carolina,34385,35.081670
37177,Tyrrell County,North Carolina,4016,3.967972
37179,Union County,North Carolina,239859,146.375570
37181,Vance County,North Carolina,44535,68.126746
37183,Wake County,North Carolina,1111761,514.185477
37185,Warren County,North Carolina,19731,17.753077
37187,Washington County,North Carolina,11580,12.903137
37189,Watauga County,North Carolina,56177,69.426283
37191,Wayne County,North Carolina,123131,85.827210
37193,Wilkes County,North Carolina,68412,35.006784
37195,Wilson County,North Carolina,81801,85.924266
37197,Yadkin County,North Carolina,37667,43.420368
37199,Yancey County,North Carolina,18069,22.318152
38001,Adams County,North Dakota,2216,0.866336
38003,Barnes County,North Dakota,10415,2.696016
38005,Benson County,North Dakota,6832,1.899588
38007,Billings County,North Dakota,928,0.311882
38009,Bottineau County,North Dakota,6282,1.453764
38011,Bowman County,North Dakota,3024,1.004883
38013,Burke County,North Dakota,2115,0.739959
38015,Burleigh County,North Dakota,95626,22.616176
38017,Cass County,North Dakota,181923,39.797224
38019,Cavalier County,North Dakota,3762,0.975523
38021,Dickey County,North Dakota,4872,1.662518
38023,Divide County,North Dakota,2264,0.693349
38025,Dunn County,North Dakota,4424,0.850455
38027,Eddy County,North Dakota,2287,1.401233
38029,Emmons County,North Dakota,3241,0.828869
38031,Foster County,North Dakota,3210,1.950407
38033,Golden Valley County,North Dakota,1761,0.678902
38035,Grand Forks County,North Dakota,69451,18.672476
38037,Grant County,North Dakota,2274,0.529184
38039,Griggs County,North Dakota,2231,1.215256
38041,Hettinger County,North Dakota,2499,0.852191
38043,Kidder County,North Dakota,2480,0.708669
38045,LaMoure County,North Dakota,4046,1.363219
38047,Logan County,North Dakota,1850,0.719473
38049,McHenry County,North Dakota,5745,1.183669
38051,McIntosh County,North Dakota,2497,0.989089
38053,McKenzie County,North Dakota,15024,2.101372
38055,McLean County,North Dakota,9450,1.728954
38057,Mercer County,North Dakota,8187,3.031650
38059,Morton County,North Dakota,31364,6.286914
38061,Mountrail County,North Dakota,10545,2.230580
38063,Nelson County,North Dakota,2879,1.132222
38065,Oliver County,North Dakota,1959,1.046868
38067,Pembina County,North Dakota,6801,2.347270
38069,Pierce County,North Dakota,3975,1.506945
38071,Ramsey County,North Dakota,11519,3.747022
38073,Ransom County,North Dakota,5218,2.336250
38075,Renville County,North Dakota,2327,1.024408
38077,Richland County,North Dakota,16177,4.350283
38079,Rolette County,North Dakota,14176,6.060829
38081,Sargent County,North Dakota,3898,1.753077
38083,Sheridan County,North Dakota,1315,0.522145
38085,Sioux County,North Dakota,4230,1.492753
38087,Slope County,North Dakota,750,0.238357
38089,Stark County,North Dakota,31489,9.108542
38091,Steele County,North Dakota,1890,1.024605
38093,Stutsman County,North Dakota,20704,3.598004
38095,Towner County,North Dakota,2189,0.824919
38097,Traill County,North Dakota,8036,3.599652
38099,Walsh County,North Dakota,10641,3.205597
38101,Ward County,North Dakota,67641,12.973810
38103,Wells County,North Dakota,3834,1.165027
38105,Williams County,North Dakota,37589,6.984398
39001,Adams County,Ohio,27698,18.316252
39003,Allen County,Ohio,102351,98.180312
39005,Ashland County,Ohio,53484,48.823109
39007,Ashtabula County,Ohio,97241,53.477309
39009,Athens County,Ohio,65327,50.082533
39011,Auglaize County,Ohio,45656,43.916644
39013,Belmont County,Ohio,67006,48.618526
39015,Brown County,Ohio,43432,34.221637
39017,Butler County,Ohio,383134,317.021755
39019,Carroll County,Ohio,26914,26.333840
39021,Champaign County,Ohio,38885,34.997159
39023,Clark County,Ohio,134083,130.447853
39025,Clermont County,Ohio,206428,176.289814
39027,Clinton County,Ohio,41968,39.648971
39029,Columbiana County,Ohio,101883,73.952392
39031,Coshocton County,Ohio,36600,25.058003
39033,Crawford County,Ohio,41494,39.874319
39035,Cuyahoga County,Ohio,1235072,1043.043717
39037,Darke County,Ohio,51113,32.995877
39039,Defiance County,Ohio,38087,35.740631
39041,Delaware County,Ohio,209177,182.244956
39043,Erie County,Ohio,74266,114.042326
39045,Fairfield County,Ohio,157574,120.615577
39047,Fayette County,Ohio,28525,27.102913
39049,Franklin County,Ohio,1316756,954.901421
39051,Fulton County,Ohio,42126,40.116145
39053,Gallia County,Ohio,29898,24.743673
39055,Geauga County,Ohio,93649,90.327164
39057,Greene County,Ohio,168937,157.696116
39059,Guernsey County,Ohio,38875,28.740280
39061,Hamilton County,Ohio,817473,777.513565
39063,Hancock County,Ohio,75783,55.071059
39065,Hardin County,Ohio,31365,25.743988
39067,Harrison County,Ohio,15040,14.433329
39069,Henry County,Ohio,27006,25.064469
39071,Highland County,Ohio,43161,30.130264
39073,Hocking County,Ohio,28264,25.900999
39075,Holmes County,Ohio,43960,40.167913
39077,Huron County,Ohio,58266,45.771867
39079,Jackson County,Ohio,32413,29.774970
39081,Jefferson County,Ohio,65325,61.800106
39083,Knox County,Ohio,62322,45.789555
39085,Lake County,Ohio,230149,387.582020
39087,Lawrence County,Ohio,59463,50.640224
39089,Licking County,Ohio,176862,100.063076
39091,Logan County,Ohio,45672,38.465027
39093,Lorain County,Ohio,309833,243.533665
39095,Lucas County,Ohio,428348,485.415350
39097,Madison County,Ohio,44731,37.075066
39099,Mahoning County,Ohio,228683,214.565586
39101,Marion County,Ohio,65093,62.246655
39103,Medina County,Ohio,179746,164.692077
39105,Meigs County,Ohio,22907,20.563614
39107,Mercer County,Ohio,41172,34.375215
39109,Miami County,Ohio,106987,101.615990
39111,Monroe County,Ohio,13654,11.568071
39113,Montgomery County,Ohio,531687,444.831255
39115,Morgan County,Ohio,14508,13.451539
39117,Morrow County,Ohio,35328,33.585547
39119,Muskingum County,Ohio,86215,50.091194
39121,Noble County,Ohio,14424,13.992384
39123,Ottawa County,Ohio,40525,61.422839
39125,Paulding County,Ohio,18672,17.311952
39127,Perry County,Ohio,36134,34.200174
39129,Pickaway County,Ohio,58457,45.029407
39131,Pike County,Ohio,27772,24.354472
39133,Portage County,Ohio,162466,128.699188
39135,Preble County,Ohio,40882,37.208033
39137,Putnam County,Ohio,33861,27.093491
39139,Richland County,Ohio,121154,94.463077
39141,Ross County,Ohio,76666,42.950462
39143,Sandusky County,Ohio,58518,55.315599
39145,Scioto County,Ohio,75314,47.652364
39147,Seneca County,Ohio,55178,38.663023
39149,Shelby County,Ohio,48590,46.016438
39151,Stark County,Ohio,370606,248.718106
39153,Summit County,Ohio,541013,506.006470
39155,Trumbull County,Ohio,197974,123.678631
39157,Tuscarawas County,Ohio,91987,62.591454
39159,Union County,Ohio,58988,52.751368
39161,Van Wert County,Ohio,28275,26.682026
39163,Vinton County,Ohio,13085,12.251906
39165,Warren County,Ohio,234602,225.745679
39167,Washington County,Ohio,59911,36.602400
39169,Wayne County,Ohio,115710,80.516540
39171,Williams County,Ohio,36692,33.677714
39173,Wood County,Ohio,130817,81.835710
39175,Wyandot County,Ohio,21772,20.660980
40001,Adair County,Oklahoma,22194,14.937182
40003,Alfalfa County,Oklahoma,5702,2.540876
40005,Atoka County,Oklahoma,13758,5.445299
40007,Beaver County,Oklahoma,5311,1.129995
40009,Beckham County,Oklahoma,21859,9.358670
40011,Blaine County,Oklahoma,9429,3.921225
40013,Bryan County,Oklahoma,47995,20.487339
40015,Caddo County,Oklahoma,28762,8.690523
40017,Canadian County,Oklahoma,148306,63.861901
40019,Carter County,Oklahoma,48111,22.593312
40021,Cherokee County,Oklahoma,48657,25.072155
40023,Choctaw County,Oklahoma,14672,7.353593
40025,Cimarron County,Oklahoma,2137,0.449695
40027,Cleveland County,Oklahoma,284014,203.488627
40029,Coal County,Oklahoma,5495,4.106260
40031,Comanche County,Oklahoma,120749,43.600394
40033,Cotton County,Oklahoma,5666,3.457900
40035,Craig County,Oklahoma,14142,7.171774
40037,Creek County,Oklahoma,71522,29.063044
40039,Custer County,Oklahoma,29003,11.324728
40041,Delaware County,Oklahoma,43009,22.497166
40043,Dewey County,Oklahoma,4891,1.889399
40045,Ellis County,Oklahoma,3859,1.209867
40047,Garfield County,Oklahoma,61056,22.271189
40049,Garvin County,Oklahoma,27711,13.339695
40051,Grady County,Oklahoma,55834,19.588759
40053,Grant County,Oklahoma,4333,1.671524
40055,Greer County,Oklahoma,5712,3.449602
40057,Harmon County,Oklahoma,2653,1.906814
40059,Harper County,Oklahoma,3688,1.370473
40061,Haskell County,Oklahoma,12627,8.456358
40063,Hughes County,Oklahoma,13279,6.371783
40065,Jackson County,Oklahoma,24530,11.799760
40067,Jefferson County,Oklahoma,6002,3.053885
40069,Johnston County,Oklahoma,11085,6.656810
40071,Kay County,Oklahoma,43538,18.279091
40073,Kingfisher County,Oklahoma,15765,6.777845
40075,Kiowa County,Oklahoma,8708,3.312022
40077,Latimer County,Oklahoma,10073,5.386352
40079,Le Flore County,Oklahoma,49853,12.111346
40081,Lincoln County,Oklahoma,34877,14.140292
40083,Logan County,Oklahoma,48011,24.921085
40085,Love County,Oklahoma,10253,7.701838
40087,McClain County,Oklahoma,40474,27.381820
40089,McCurtain County,Oklahoma,32832,6.849797
40091,McIntosh County,Oklahoma,19596,12.232989
40093,Major County,Oklahoma,7629,3.084408
40095,Marshall County,Oklahoma,16931,17.593665
40097,Mayes County,Oklahoma,41100,24.213045
40099,Murray County,Oklahoma,14073,13.051293
40101,Muskogee County,Oklahoma,67997,32.396923
40103,Noble County,Oklahoma,11131,5.872092
40105,Nowata County,Oklahoma,10076,6.876133
40107,Okfuskee County,Oklahoma,11993,7.485862
40109,Oklahoma County,Oklahoma,797434,434.368773
40111,Okmulgee County,Oklahoma,38465,21.296994
40113,Osage County,Oklahoma,46963,8.071266
40115,Ottawa County,Oklahoma,31127,25.525076
40117,Pawnee County,Oklahoma,16376,11.128571
40119,Payne County,Oklahoma,81784,46.117226
40121,Pittsburg County,Oklahoma,43654,12.911086
40123,Pontotoc County,Oklahoma,38284,20.517870
40125,Pottawatomie County,Oklahoma,72592,35.583258
40127,Pushmataha County,Oklahoma,11096,3.069252
40129,Roger Mills County,Oklahoma,3583,1.212309
40131,Rogers County,Oklahoma,92459,52.838341
40133,Seminole County,Oklahoma,24258,14.800119
40135,Sequoyah County,Oklahoma,41569,23.838451
